7	731	276
7	760	276
7	762	276
7	791	276
7	849	276
7	911	276
7	1048	276
7	1152	950
7	1344	950
7	1447	950
7	1511	276
7	1557	276
7	1575	276
7	1666	950
7	1804	276
7	2002	276
7	2350	276
7	2400	276
7	2403	950
7	2538	950
7	2539	276
8	195	531
8	294	531
8	343	734
8	431	950
8	502	950
8	513	674
8	712	734
8	848	531
8	853	531
8	879	950
8	1128	950
8	1135	734
8	1149	531
8	1428	674
8	1470	531
8	1474	950
8	1480	950
8	1485	531
8	1519	531
8	1538	950
8	1543	674
8	1565	674
8	1617	531
8	1743	950
8	1768	950
8	1861	531
8	1987	531
8	2374	734
8	2482	734
8	2555	674
8	2698	531
8	2730	950
9	597	934
9	749	870
9	1752	950
9	2041	739
9	2116	950
9	2239	934
9	2607	934
9	2636	739
9	2714	950
9	2729	870
10	84	950
11	108	171
11	165	134
11	189	171
11	190	171
11	293	171
11	344	171
11	345	171
11	396	134
11	403	171
11	404	171
11	434	171
11	460	134
11	463	171
11	510	134
11	514	171
11	516	134
11	557	134
11	568	134
11	591	134
11	611	171
11	623	171
11	651	171
11	719	171
11	732	171
11	785	171
11	827	134
11	828	134
11	884	134
11	886	171
11	900	134
11	947	134
11	991	171
11	1015	171
11	1072	171
11	1101	134
11	1122	134
11	1140	134
11	1160	134
11	1199	171
11	1200	171
11	1211	134
11	1306	134
11	1461	171
11	1489	134
11	1574	134
11	1578	134
11	1600	134
11	1612	134
11	1627	171
11	1727	134
11	1734	171
11	1812	134
11	1878	171
11	1882	134
11	1893	134
11	1925	171
11	1940	134
11	1955	134
11	1961	171
11	1965	171
11	1976	171
11	1983	171
11	1997	134
11	2006	171
11	2010	171
11	2017	134
11	2040	171
11	2054	171
11	2081	171
11	2098	134
11	2108	134
11	2140	171
11	2142	171
11	2185	171
11	2191	134
11	2210	171
11	2230	134
11	2303	134
11	2318	134
11	2325	134
11	2353	134
11	2367	171
11	2616	134
11	2619	171
12	53	696
12	91	950
12	143	950
12	422	950
12	586	921
12	743	950
12	1288	696
12	1499	696
12	1767	950
12	1870	696
12	1892	923
12	2086	950
12	2154	923
12	2242	696
12	2322	921
12	2535	950
12	2556	921
12	2644	696
12	2692	923
12	2695	950
13	19	950
13	53	696
13	139	950
13	335	316
13	363	381
13	375	556
13	451	556
13	479	950
13	551	381
13	566	381
13	604	381
13	652	381
13	740	316
13	804	316
13	874	316
13	904	316
13	910	950
13	938	950
13	946	950
13	1031	381
13	1034	556
13	1063	316
13	1075	316
13	1100	316
13	1105	316
13	1108	316
13	1134	316
13	1165	381
13	1189	381
13	1221	556
13	1246	556
13	1288	696
13	1301	316
13	1309	316
13	1322	316
13	1393	950
13	1396	316
13	1499	696
13	1500	316
13	1502	950
13	1536	381
13	1615	316
13	1635	556
13	1654	381
13	1663	316
13	1684	556
13	1695	381
13	1807	381
13	1843	316
13	1847	950
13	1849	316
13	1870	696
13	1951	316
13	1956	950
13	1968	556
13	1989	381
13	2007	381
13	2060	316
13	2242	696
13	2250	950
13	2330	316
13	2419	316
13	2449	381
13	2460	316
13	2615	950
13	2644	696
13	2658	556
13	2663	381
13	2746	316
13	2813	950
13	2815	950
13	2884	950
13	2891	950
14	905	950
15	53	800
15	170	950
15	487	950
15	654	950
15	868	950
15	946	950
15	1033	920
15	1288	800
15	1345	950
15	1499	912
15	1502	950
15	1847	950
15	1870	912
15	1892	923
15	2036	950
15	2154	950
15	2242	800
15	2644	696
15	2692	923
15	2741	912
15	2742	800
15	2810	950
15	2892	950
15	2893	950
15	2895	920
16	60	389
16	139	556
16	375	556
16	451	556
16	565	389
16	626	389
16	801	906
16	820	950
16	1034	556
16	1221	556
16	1246	556
16	1370	389
16	1453	389
16	1467	389
16	1508	389
16	1635	556
16	1684	556
16	1758	389
16	1968	556
16	2296	950
16	2470	950
16	2526	906
16	2643	389
16	2658	556
17	76	233
17	197	233
17	250	609
17	357	233
17	411	233
17	680	233
17	684	233
17	690	233
17	775	233
17	883	609
17	1051	233
17	1084	609
17	1168	609
17	1169	233
17	1378	233
17	1390	233
17	1560	233
17	1760	609
17	1790	609
17	1928	233
17	2003	233
17	2043	233
17	2277	233
17	2285	233
17	2301	233
17	2326	233
17	2341	233
17	2370	233
17	2376	233
17	2393	233
17	2398	233
17	2423	233
17	2445	233
17	2707	233
17	2835	609
18	58	950
18	275	610
18	354	713
18	457	610
18	851	610
18	1244	610
18	1289	713
18	1673	610
18	1679	610
18	1703	610
18	2327	713
18	2438	950
18	2595	610
18	2631	950
18	2671	713
19	342	496
19	390	496
19	419	496
19	461	766
19	520	496
19	552	496
19	782	950
19	1152	950
19	1384	766
19	1436	766
19	1577	784
19	1740	784
19	1858	496
19	2076	496
19	2224	784
19	2385	496
19	2389	950
19	2667	766
19	2713	496
19	2857	784
20	101	274
20	132	950
20	272	950
20	282	950
20	316	274
20	317	274
20	347	274
20	624	274
20	672	274
20	814	274
20	836	274
20	889	274
20	989	274
20	990	274
20	995	274
20	1002	950
20	1209	274
20	1655	274
20	1793	274
20	1820	274
20	1823	274
20	2144	274
20	2223	274
20	2255	274
20	2282	274
20	2288	274
20	2332	274
20	2484	274
21	16	318
21	76	233
21	197	233
21	250	233
21	270	318
21	354	713
21	357	233
21	411	233
21	446	950
21	620	950
21	680	233
21	684	233
21	690	233
21	705	318
21	775	233
21	806	318
21	883	233
21	1051	233
21	1084	233
21	1112	318
21	1138	950
21	1168	233
21	1169	233
21	1289	950
21	1332	318
21	1362	318
21	1377	318
21	1378	233
21	1390	233
21	1433	318
21	1478	318
21	1560	233
21	1638	318
21	1737	318
21	1760	233
21	1789	318
21	1790	233
21	1802	318
21	1852	318
21	1907	318
21	1928	233
21	1956	950
21	2003	233
21	2043	233
21	2046	950
21	2057	318
21	2222	950
21	2277	233
21	2285	233
21	2301	233
21	2317	318
21	2326	233
21	2327	713
21	2341	233
21	2370	233
21	2376	233
21	2391	318
21	2393	233
21	2395	318
21	2398	233
21	2423	233
21	2445	233
21	2671	713
21	2672	950
21	2707	233
21	2709	318
22	139	556
22	375	556
22	451	556
22	801	950
22	1034	556
22	1076	950
22	1221	556
22	1246	556
22	1508	903
22	1635	556
22	1684	556
22	1758	903
22	1968	556
22	2126	950
22	2296	950
22	2470	950
22	2526	906
22	2570	950
22	2657	903
22	2658	556
23	32	809
23	978	950
23	1487	809
23	1644	950
23	2157	809
23	2592	950
23	2639	809
24	1508	903
24	1758	903
24	2657	903
25	58	950
25	134	950
25	228	366
25	235	303
25	261	366
25	307	366
25	346	303
25	368	366
25	380	303
25	415	366
25	479	950
25	493	366
25	630	366
25	688	303
25	708	655
25	711	303
25	852	303
25	910	950
25	914	366
25	1045	366
25	1173	655
25	1233	303
25	1310	366
25	1346	303
25	1397	923
25	1641	655
25	1757	303
25	1797	934
25	1798	934
25	1808	366
25	1905	303
25	2046	950
25	2061	934
25	2067	655
25	2126	950
25	2170	303
25	2189	923
25	2205	655
25	2222	950
25	2240	655
25	2256	366
25	2292	366
25	2364	303
25	2397	303
25	2435	655
25	2438	950
25	2457	303
25	2467	303
25	2479	923
25	2488	366
25	2559	655
25	2614	303
25	2711	934
25	2813	950
25	2814	950
25	2815	950
26	521	950
26	1129	950
26	1206	950
26	1387	950
27	1446	950
28	275	866
28	851	866
28	2501	866
29	51	950
29	123	213
29	156	213
29	169	213
29	246	213
29	373	213
29	441	213
29	533	213
29	578	213
29	694	213
29	726	213
29	738	213
29	861	213
29	869	213
29	930	213
29	933	213
29	982	213
29	1080	213
29	1157	213
29	1213	213
29	1240	213
29	1314	213
29	1676	950
29	1725	213
29	1779	213
29	2012	213
29	2026	950
29	2095	213
29	2127	950
29	2153	213
29	2182	213
29	2471	213
29	2525	950
30	107	620
30	798	920
30	937	920
30	1886	620
30	2392	620
30	2432	950
30	2537	920
30	2852	620
31	32	809
31	62	511
31	503	511
31	614	511
31	815	511
31	1145	511
31	1251	511
31	1327	511
31	1487	950
31	1551	511
31	1611	511
31	1621	511
31	1940	950
31	2157	809
31	2465	950
31	2477	511
31	2639	809
31	2785	950
32	1836	950
32	2712	950
33	2268	950
34	2250	950
34	2884	950
35	4	163
35	7	163
35	26	489
35	132	163
35	182	163
35	187	163
35	205	163
35	214	163
35	229	163
35	272	163
35	405	163
35	479	163
35	541	163
35	567	163
35	612	163
35	615	163
35	620	163
35	622	163
35	662	163
35	715	489
35	793	163
35	796	489
35	909	163
35	910	163
35	940	163
35	954	163
35	1005	163
35	1010	489
35	1011	489
35	1017	163
35	1019	489
35	1032	489
35	1057	163
35	1136	163
35	1137	163
35	1138	163
35	1139	163
35	1225	163
35	1226	163
35	1257	163
35	1258	163
35	1279	489
35	1360	489
35	1392	163
35	1393	163
35	1395	163
35	1408	163
35	1458	163
35	1589	163
35	1597	163
35	1605	163
35	1664	163
35	1733	163
35	1755	163
35	1792	163
35	1832	163
35	1846	163
35	1923	163
35	1938	489
35	1956	163
35	1966	163
35	1971	163
35	1979	163
35	1986	163
35	1994	163
35	1998	163
35	2009	489
35	2046	950
35	2126	163
35	2145	489
35	2149	163
35	2202	489
35	2206	163
35	2222	163
35	2227	163
35	2270	489
35	2274	489
35	2532	163
35	2649	489
36	32	809
36	62	511
36	503	511
36	614	511
36	815	511
36	1077	585
36	1145	511
36	1251	511
36	1327	511
36	1442	585
36	1487	809
36	1513	585
36	1551	511
36	1611	511
36	1621	511
36	1780	585
36	2157	809
36	2268	585
36	2288	950
36	2465	950
36	2477	511
36	2610	950
36	2637	585
36	2639	809
37	53	800
37	335	624
37	740	624
37	1075	624
37	1288	800
37	1397	923
37	1663	624
37	1951	624
37	2060	624
37	2189	923
37	2242	800
37	2479	923
37	2721	624
37	2742	800
38	801	906
38	1508	903
38	1758	903
38	2296	950
38	2470	950
38	2526	906
38	2657	903
39	247	950
39	1913	772
39	2044	772
39	2066	772
39	2551	772
40	4	163
40	7	163
40	132	163
40	182	163
40	187	163
40	205	163
40	214	163
40	229	163
40	272	163
40	405	163
40	479	163
40	541	163
40	567	163
40	612	950
40	615	163
40	620	163
40	622	163
40	662	163
40	793	163
40	909	950
40	910	163
40	940	163
40	954	163
40	1005	163
40	1017	163
40	1057	163
40	1136	163
40	1137	163
40	1138	163
40	1139	163
40	1225	163
40	1226	163
40	1257	163
40	1258	163
40	1392	163
40	1393	163
40	1395	163
40	1408	163
40	1458	911
40	1589	163
40	1597	163
40	1605	163
40	1664	163
40	1733	163
40	1755	163
40	1792	163
40	1832	163
40	1846	163
40	1923	163
40	1956	163
40	1966	163
40	1971	163
40	1979	163
40	1986	163
40	1994	163
40	1998	163
40	2046	163
40	2126	163
40	2149	163
40	2206	163
40	2222	163
40	2227	911
40	2503	950
40	2532	163
40	2678	911
41	32	809
41	570	914
41	864	914
41	1487	809
41	1905	692
41	2046	950
41	2157	809
41	2222	950
41	2364	950
41	2457	692
41	2467	692
41	2583	692
41	2639	809
41	2814	950
41	2830	914
42	53	800
42	1288	800
42	2242	800
42	2742	800
43	1138	950
43	1508	903
43	1758	903
43	2222	950
43	2288	950
43	2610	950
43	2657	903
44	378	364
44	965	364
44	972	364
44	1214	364
44	1219	364
44	1276	950
44	1277	364
44	1304	364
44	1455	950
44	1459	364
44	1719	364
44	1769	364
44	1891	364
44	2099	364
44	2168	364
44	2179	950
44	2248	364
44	2290	364
44	2356	364
44	2510	950
44	2606	364
44	2870	950
45	250	609
45	883	609
45	978	950
45	1084	609
45	1168	609
45	1760	609
45	1790	609
45	2835	609
46	798	920
46	937	950
46	2537	920
47	612	950
47	2503	950
48	335	316
48	740	316
48	804	950
48	874	316
48	904	316
48	1063	818
48	1075	316
48	1100	316
48	1105	844
48	1108	316
48	1134	950
48	1301	818
48	1309	316
48	1322	316
48	1396	316
48	1500	316
48	1615	818
48	1663	316
48	1843	316
48	1849	844
48	1951	316
48	2060	316
48	2330	316
48	2419	316
48	2460	316
48	2746	316
48	2772	844
48	2773	818
49	2236	950
49	2652	950
50	275	866
50	851	866
50	2501	866
51	53	950
51	62	511
51	91	950
51	503	511
51	614	511
51	815	511
51	1145	511
51	1251	511
51	1288	800
51	1327	511
51	1499	912
51	1551	511
51	1611	511
51	1621	511
51	1847	950
51	1870	912
51	2086	950
51	2242	800
51	2322	950
51	2465	950
51	2477	511
51	2644	696
51	2741	912
51	2742	800
51	2897	950
52	178	671
52	394	671
52	428	950
52	429	671
52	440	705
52	601	671
52	761	950
52	1497	705
52	1505	705
52	1547	950
52	2022	705
52	2546	950
52	2550	705
52	2624	671
52	2682	950
52	2805	950
53	58	950
53	347	950
53	440	705
53	761	950
53	1207	950
53	1497	705
53	1505	705
53	1547	950
53	1742	950
53	2022	705
53	2438	950
53	2492	950
53	2550	705
53	2631	950
53	2682	950
54	536	765
54	681	950
54	2046	950
54	2139	765
54	2222	950
54	2236	950
54	2651	765
54	2652	950
55	32	950
55	62	511
55	503	511
55	614	511
55	815	511
55	978	950
55	1145	511
55	1251	511
55	1327	511
55	1487	809
55	1551	511
55	1611	511
55	1621	511
55	2157	809
55	2465	950
55	2477	511
55	2591	950
55	2639	809
55	2784	950
56	73	950
56	158	950
56	184	851
56	204	950
56	216	950
56	242	950
56	266	688
56	267	688
56	327	950
56	350	950
56	440	705
56	469	950
56	471	950
56	499	851
56	537	950
56	571	950
56	854	950
56	1166	950
56	1190	688
56	1266	950
56	1331	950
56	1359	851
56	1382	851
56	1497	705
56	1505	705
56	1581	950
56	1644	950
56	1742	950
56	2022	705
56	2046	950
56	2056	851
56	2305	688
56	2373	950
56	2422	950
56	2494	688
56	2495	950
56	2531	851
56	2550	705
56	2590	950
56	2592	950
56	2593	950
56	2727	950
56	2806	950
56	2847	950
57	228	366
57	261	366
57	307	366
57	368	366
57	415	366
57	493	366
57	630	366
57	914	366
57	1045	366
57	1310	366
57	1397	923
57	1628	950
57	1808	366
57	2189	923
57	2256	366
57	2292	366
57	2479	923
57	2488	366
58	743	950
58	2695	950
59	275	866
59	457	610
59	822	950
59	851	866
59	1244	610
59	1673	610
59	1679	610
59	1703	610
59	2046	950
59	2222	950
59	2236	950
59	2501	866
59	2595	610
59	2652	950
59	2790	950
60	26	414
60	62	511
60	288	876
60	503	511
60	589	876
60	614	511
60	715	414
60	796	414
60	815	511
60	1010	414
60	1011	414
60	1019	414
60	1032	414
60	1145	511
60	1172	950
60	1251	511
60	1279	414
60	1327	511
60	1360	414
60	1551	511
60	1611	511
60	1621	511
60	1777	950
60	1938	414
60	2009	414
60	2048	414
60	2145	414
60	2202	414
60	2270	414
60	2274	414
60	2465	950
60	2477	511
60	2770	414
60	2771	876
61	309	950
61	2716	950
62	474	891
62	978	950
62	1205	950
62	2585	891
62	2666	950
63	55	474
63	355	474
63	498	474
63	521	474
63	978	950
63	1129	474
63	1130	474
63	1206	474
63	1387	474
63	1579	474
63	1661	474
63	1665	474
63	1735	474
63	2194	474
63	2512	474
64	250	609
64	883	609
64	1084	609
64	1168	609
64	1331	950
64	1760	609
64	1790	609
64	2835	609
65	1263	901
65	1460	901
65	2527	901
66	728	950
66	1412	950
67	16	318
67	270	318
67	705	318
67	806	318
67	1112	318
67	1332	318
67	1362	318
67	1377	318
67	1433	318
67	1478	318
67	1638	318
67	1737	318
67	1789	318
67	1802	318
67	1852	318
67	1907	318
67	2057	318
67	2317	318
67	2391	318
67	2395	318
67	2709	318
68	946	950
68	1508	903
68	1758	903
68	2657	903
69	16	318
69	76	233
69	197	233
69	250	233
69	270	318
69	357	233
69	411	233
69	680	233
69	684	233
69	690	233
69	705	318
69	775	233
69	806	318
69	883	233
69	917	950
69	981	924
69	1051	233
69	1084	233
69	1112	318
69	1168	233
69	1169	233
69	1208	924
69	1332	318
69	1362	318
69	1377	318
69	1378	233
69	1390	233
69	1433	318
69	1478	318
69	1560	233
69	1638	318
69	1680	924
69	1737	318
69	1760	233
69	1789	318
69	1790	233
69	1802	318
69	1852	318
69	1907	318
69	1928	233
69	2003	233
69	2043	233
69	2057	318
69	2277	233
69	2285	233
69	2301	233
69	2317	318
69	2326	233
69	2341	233
69	2355	924
69	2370	233
69	2376	233
69	2391	318
69	2393	233
69	2395	318
69	2398	233
69	2423	233
69	2445	233
69	2511	924
69	2707	233
69	2709	318
70	62	511
70	503	511
70	614	511
70	815	511
70	1145	511
70	1251	511
70	1327	511
70	1551	511
70	1611	511
70	1621	511
70	1677	950
70	2465	950
70	2477	511
71	536	900
71	2139	900
71	2236	950
71	2651	765
71	2652	950
71	2653	950
71	2776	900
72	32	950
72	62	511
72	503	511
72	614	511
72	815	511
72	1145	511
72	1251	511
72	1327	511
72	1551	511
72	1611	511
72	1621	511
72	2477	511
72	2784	950
73	1508	903
73	1758	903
73	1799	950
73	2612	950
73	2657	903
74	1645	867
74	1656	950
74	1662	867
74	2640	950
74	2740	867
75	1508	903
75	1758	903
75	2657	903
76	32	950
76	978	950
76	2222	950
76	2784	950
77	62	511
77	503	511
77	614	511
77	815	511
77	944	950
77	1077	908
77	1145	511
77	1251	511
77	1327	511
77	1551	511
77	1611	511
77	1621	511
77	1780	908
77	2465	950
77	2477	511
77	2783	908
78	53	800
78	62	511
78	503	511
78	614	511
78	815	511
78	1145	511
78	1251	511
78	1268	950
78	1288	800
78	1327	511
78	1551	511
78	1611	511
78	1621	511
78	1637	950
78	1717	950
78	2242	800
78	2465	950
78	2477	511
78	2656	950
78	2660	950
78	2742	800
79	2046	950
80	436	950
81	2046	950
82	58	950
82	100	826
82	102	308
82	105	480
82	135	905
82	160	905
82	163	308
82	275	866
82	291	826
82	309	950
82	332	950
82	349	631
82	353	950
82	387	308
82	409	711
82	424	308
82	450	950
82	481	950
82	487	950
82	606	308
82	607	308
82	608	308
82	612	950
82	664	480
82	695	480
82	729	480
82	743	950
82	851	866
82	935	480
82	939	950
82	981	924
82	1016	875
82	1074	308
82	1120	308
82	1150	308
82	1208	924
82	1371	308
82	1385	308
82	1462	711
82	1502	950
82	1508	903
82	1515	950
82	1648	308
82	1653	480
82	1677	950
82	1680	924
82	1701	480
82	1758	903
82	1774	308
82	1806	868
82	1847	950
82	1905	692
82	1975	826
82	2033	711
82	2059	868
82	2079	631
82	2100	308
82	2183	875
82	2193	480
82	2208	308
82	2256	950
82	2258	308
82	2329	826
82	2347	950
82	2355	924
82	2357	480
82	2364	692
82	2402	480
82	2414	308
82	2457	692
82	2459	480
82	2467	692
82	2501	866
82	2502	950
82	2503	950
82	2511	924
82	2523	711
82	2558	875
82	2583	692
82	2609	950
82	2631	950
82	2648	950
82	2657	903
82	2695	950
82	2697	950
82	2716	950
82	2719	950
82	2738	631
82	2774	905
82	2781	950
82	2800	950
82	2825	950
82	2839	868
82	2840	308
82	2842	480
82	2889	826
83	308	950
83	309	950
83	310	950
83	822	950
83	1234	950
83	1321	950
83	1416	950
83	1510	950
83	1836	950
83	2712	950
83	2715	950
83	2790	950
83	2796	950
84	6	950
84	171	950
84	701	950
84	978	950
84	1024	718
84	1728	950
84	1813	718
84	2856	718
85	2157	950
85	2846	950
86	338	950
86	855	950
86	1879	950
86	2021	950
86	2046	950
86	2743	950
86	2745	950
86	2747	950
87	53	800
87	62	511
87	503	511
87	614	511
87	815	511
87	1145	511
87	1251	511
87	1288	800
87	1327	511
87	1499	696
87	1551	511
87	1611	511
87	1621	511
87	1695	950
87	1870	696
87	2046	950
87	2242	800
87	2477	511
87	2644	696
87	2742	800
88	2011	950
89	338	950
89	855	950
89	1044	617
89	1194	617
89	1879	950
89	2021	617
89	2645	617
89	2743	950
89	2745	950
89	2747	950
90	53	800
90	1288	800
90	1499	696
90	1870	696
90	2242	800
90	2644	696
90	2742	800
91	4	163
91	7	163
91	53	800
91	60	389
91	76	233
91	132	163
91	139	389
91	165	134
91	182	163
91	187	163
91	197	233
91	205	163
91	214	163
91	229	163
91	234	317
91	238	317
91	250	233
91	272	163
91	293	134
91	339	732
91	357	233
91	375	389
91	396	364
91	404	134
91	405	163
91	411	233
91	451	389
91	460	134
91	463	134
91	479	163
91	510	134
91	516	134
91	541	163
91	557	134
91	565	389
91	567	163
91	568	134
91	591	134
91	611	134
91	612	163
91	615	163
91	620	163
91	622	163
91	623	134
91	626	389
91	661	317
91	662	163
91	680	233
91	684	233
91	690	233
91	732	134
91	742	317
91	775	233
91	793	163
91	798	920
91	827	134
91	828	364
91	883	233
91	884	364
91	886	134
91	900	134
91	909	163
91	910	950
91	937	920
91	940	163
91	947	364
91	954	163
91	1005	163
91	1017	163
91	1029	317
91	1034	389
91	1051	233
91	1057	163
91	1062	950
91	1067	950
91	1072	134
91	1084	233
91	1101	364
91	1122	364
91	1136	163
91	1137	163
91	1138	163
91	1139	163
91	1140	134
91	1147	950
91	1160	364
91	1168	233
91	1169	233
91	1211	134
91	1221	389
91	1225	163
91	1226	163
91	1246	389
91	1257	163
91	1258	163
91	1288	800
91	1306	364
91	1370	389
91	1378	233
91	1390	233
91	1392	163
91	1393	950
91	1395	163
91	1408	163
91	1453	389
91	1458	163
91	1467	389
91	1473	732
91	1479	317
91	1489	364
91	1508	389
91	1522	317
91	1545	317
91	1548	950
91	1560	233
91	1574	134
91	1578	134
91	1582	317
91	1589	163
91	1597	163
91	1600	134
91	1605	163
91	1612	364
91	1635	389
91	1664	163
91	1684	389
91	1727	134
91	1733	163
91	1734	134
91	1755	163
91	1758	389
91	1760	233
91	1766	317
91	1790	233
91	1792	163
91	1812	134
91	1819	317
91	1832	163
91	1846	163
91	1882	364
91	1887	317
91	1893	364
91	1923	163
91	1928	233
91	1940	364
91	1955	134
91	1956	163
91	1961	134
91	1966	163
91	1968	389
91	1971	163
91	1976	134
91	1979	163
91	1983	134
91	1986	163
91	1994	163
91	1997	364
91	1998	163
91	2003	233
91	2004	317
91	2006	134
91	2010	134
91	2016	317
91	2017	364
91	2043	233
91	2046	163
91	2054	134
91	2064	317
91	2098	134
91	2108	364
91	2126	950
91	2142	134
91	2149	163
91	2152	317
91	2169	317
91	2191	364
91	2206	163
91	2222	163
91	2227	163
91	2230	134
91	2242	800
91	2277	233
91	2285	233
91	2301	233
91	2303	134
91	2318	134
91	2325	134
91	2326	233
91	2341	233
91	2343	732
91	2353	364
91	2367	134
91	2370	233
91	2376	865
91	2393	865
91	2398	233
91	2423	233
91	2445	865
91	2532	163
91	2537	920
91	2616	134
91	2643	389
91	2662	317
91	2706	364
91	2707	233
91	2742	800
91	2767	732
91	2813	950
91	2821	865
92	16	318
92	24	169
92	41	112
92	48	112
92	60	389
92	62	511
92	76	233
92	83	613
92	94	112
92	104	169
92	139	389
92	155	169
92	157	112
92	183	112
92	197	233
92	199	112
92	206	169
92	250	609
92	270	318
92	275	866
92	278	112
92	330	112
92	357	233
92	375	389
92	379	112
92	382	112
92	402	112
92	406	112
92	411	233
92	414	112
92	451	389
92	468	112
92	489	169
92	492	169
92	503	511
92	559	112
92	560	112
92	563	169
92	565	389
92	570	914
92	614	511
92	626	389
92	633	169
92	637	613
92	680	233
92	681	112
92	684	233
92	690	233
92	700	169
92	705	318
92	718	112
92	728	613
92	733	169
92	747	112
92	771	169
92	773	169
92	775	233
92	806	318
92	815	511
92	820	112
92	845	169
92	851	866
92	863	950
92	864	950
92	871	112
92	879	613
92	883	609
92	926	169
92	955	112
92	970	112
92	973	112
92	976	112
92	978	950
92	980	169
92	985	169
92	994	112
92	1013	112
92	1034	389
92	1051	233
92	1077	694
92	1084	609
92	1085	112
92	1098	112
92	1102	112
92	1112	318
92	1119	169
92	1128	613
92	1139	950
92	1145	511
92	1156	112
92	1168	609
92	1169	233
92	1172	112
92	1183	112
92	1195	112
92	1221	389
92	1246	389
92	1251	511
92	1265	112
92	1267	112
92	1271	112
92	1272	112
92	1315	169
92	1323	112
92	1327	511
92	1329	112
92	1332	318
92	1335	169
92	1362	318
92	1370	389
92	1372	112
92	1377	318
92	1378	233
92	1390	233
92	1415	112
92	1433	318
92	1442	694
92	1445	112
92	1453	389
92	1463	169
92	1464	112
92	1467	389
92	1478	318
92	1484	112
92	1493	112
92	1508	903
92	1509	112
92	1513	694
92	1533	112
92	1551	511
92	1560	233
92	1593	112
92	1596	169
92	1601	169
92	1611	511
92	1621	511
92	1622	112
92	1631	112
92	1635	389
92	1638	318
92	1640	112
92	1651	169
92	1652	112
92	1669	112
92	1684	389
92	1687	112
92	1693	112
92	1722	112
92	1732	112
92	1737	318
92	1745	112
92	1751	169
92	1758	903
92	1760	609
92	1775	169
92	1780	694
92	1786	112
92	1789	318
92	1790	609
92	1796	169
92	1802	318
92	1809	169
92	1839	950
92	1852	318
92	1857	112
92	1866	169
92	1875	112
92	1881	112
92	1883	112
92	1900	112
92	1904	112
92	1907	318
92	1911	112
92	1927	112
92	1928	233
92	1933	112
92	1934	112
92	1936	112
92	1968	389
92	1969	112
92	1978	613
92	1995	112
92	2003	233
92	2031	112
92	2039	112
92	2043	233
92	2046	950
92	2050	613
92	2057	318
92	2088	112
92	2090	112
92	2113	112
92	2128	169
92	2158	169
92	2235	169
92	2252	112
92	2265	169
92	2268	694
92	2277	233
92	2280	169
92	2285	233
92	2301	233
92	2316	112
92	2317	318
92	2326	233
92	2328	112
92	2335	169
92	2340	169
92	2341	233
92	2370	233
92	2376	233
92	2379	112
92	2391	318
92	2393	233
92	2395	318
92	2398	233
92	2423	233
92	2428	169
92	2445	233
92	2465	950
92	2477	511
92	2501	866
92	2638	694
92	2643	389
92	2657	903
92	2707	233
92	2708	112
92	2709	318
92	2786	169
92	2830	914
92	2835	609
